Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
7 10 11 12,0.00462159,32.8611,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,10,11,12,N/A,N/A,N/A,N/A,7 10,7 11
1 7 10 11 12 13,0.00655492,38.0278,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,N/A,10,11,12,13,1 13,N/A,N/A,7 10,7 11
1 7 9,0.061064,11.9769,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,1 9,N/A,N/A,N/A,N/A,N/A,7 9,1 7 9,N/A
7 9,0.0438529,13.7731,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,N/A,N/A,N/A,N/A,N/A,N/A,7 9,N/A,N/A
1 7 9 13,0.0232169,21.088,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,1 9,N/A,N/A,13,1 13,N/A,7 9,1 7 9,N/A
1 7 9 12,0.0291492,19.2824,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,1 9,N/A,12,1 12,N/A,N/A,7 9,1 7 9,N/A
7 9 13,0.0100898,24.9769,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,N/A,N/A,N/A,13,N/A,N/A,7 9,N/A,N/A
7 9 12,0.0120117,23.6806,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,N/A,N/A,12,N/A,N/A,N/A,7 9,N/A,N/A
1 7 9 12 13,0.0115846,29.162,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,1 9,N/A,12,13,1 13,N/A,7 9,1 7 9,N/A
1 7 9 11,0.0339319,17.963,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,1 9,11,1 11,N/A,N/A,N/A,7 9,1 7 9,7 11
7 9 11,0.0140443,22.5741,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,N/A,11,N/A,N/A,N/A,N/A,7 9,N/A,7 11
1 7 9 11 13,0.0153351,25.3657,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,1 9,11,1 11,13,1 13,N/A,7 9,1 7 9,7 11
7 9 12 13,0.00404606,34.3889,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,N/A,N/A,12,13,N/A,N/A,7 9,N/A,N/A
1 7 9 11 12,0.0165485,25.6852,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,1 9,11,12,1 12,N/A,N/A,7 9,1 7 9,7 11
7 9 11 13,0.00468232,33.1435,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,N/A,11,N/A,13,N/A,N/A,7 9,N/A,7 11
7 9 11 12,0.00557419,31.9259,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,N/A,11,12,N/A,N/A,N/A,7 9,N/A,7 11
1 7 9 11 12 13,0.00822495,34.0139,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,1 9,11,12,13,1 13,N/A,7 9,1 7 9,7 11
7 10 11 12 13,0.00209032,42.8426,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,N/A,10,11,12,13,N/A,N/A,N/A,7 10,7 11
1 7 9 10,0.0319091,18.8287,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,10,1 10,N/A,N/A,N/A,N/A,7 9,7 10,1 7 10
7 9 10,0.0161876,21.5278,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,10,N/A,N/A,N/A,N/A,N/A,7 9,7 10,N/A
1 7 9 10 13,0.0149186,26.6806,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,10,1 10,N/A,13,1 13,N/A,7 9,7 10,1 7 10
1 7 9 10 12,0.0185545,24.6065,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,10,1 10,12,1 12,N/A,N/A,7 9,7 10,1 7 10
7 9 10 13,0.00530746,32.1157,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,10,N/A,N/A,13,N/A,N/A,7 9,7 10,N/A
7 9 10 12,0.00631841,30.8704,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,10,N/A,12,N/A,N/A,N/A,7 9,7 10,N/A
1 7 9 10 12 13,0.00908946,32.9352,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,10,1 10,12,13,1 13,N/A,7 9,7 10,1 7 10
7 9 11 12 13,0.00243907,41.8981,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,N/A,11,12,13,N/A,N/A,7 9,N/A,7 11
1 7 9 10 11,0.0181001,25.6111,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,10,11,1 11,N/A,N/A,N/A,7 9,7 10,7 11
7 9 10 11,0.00722576,29.7407,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,10,11,N/A,N/A,N/A,N/A,7 9,7 10,7 11
1 7 9 10 11 13,0.0102906,31.5556,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,10,11,1 11,13,1 13,N/A,7 9,7 10,7 11
7 9 10 12 13,0.00272849,40.8241,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,10,N/A,12,13,N/A,N/A,7 9,7 10,N/A
1 7 9 10 11 12,0.011091,32.213,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,10,11,12,1 12,N/A,N/A,7 9,7 10,7 11
7 9 10 11 13,0.00310305,39.6667,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,10,11,N/A,13,N/A,N/A,7 9,7 10,7 11
7 9 10 11 12,0.00369411,38.0278,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,10,11,12,N/A,N/A,N/A,7 9,7 10,7 11
1 7 9 10 11 12 13,0.00663282,39.3009,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,1 7,9,10,11,12,13,1 13,N/A,7 9,7 10,7 11
8 9 10 11 12 13,0.00180796,47.8889,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,9,10,11,12,13,N/A,N/A,N/A,8 9,8 10
1 7 8,0.0632716,12.0602,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,N/A,N/A,N/A,N/A,N/A,7 8,1 7 8,N/A,N/A
7 8,0.0597994,12.875,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,N/A,N/A,N/A,N/A,N/A,7 8,N/A,N/A,N/A
1 7 8 13,0.0242466,21.463,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,N/A,N/A,N/A,13,1 13,7 8,1 7 8,N/A,N/A
1 7 8 12,0.0308017,19.7037,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,N/A,N/A,12,1 12,N/A,7 8,1 7 8,N/A,N/A
7 8 13,0.0129405,23.9907,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,N/A,N/A,N/A,13,N/A,7 8,N/A,N/A,N/A
7 8 12,0.0154053,22.713,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,N/A,N/A,12,N/A,N/A,7 8,N/A,N/A,N/A
1 7 8 12 13,0.0117609,29.7407,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,N/A,N/A,12,13,1 13,7 8,1 7 8,N/A,N/A
1 7 8 11,0.0359171,18.4074,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,N/A,11,1 11,N/A,N/A,7 8,1 7 8,N/A,7 11
7 8 11,0.0175379,21.6111,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,N/A,11,N/A,N/A,N/A,7 8,N/A,N/A,7 11
1 7 8 11 13,0.0159498,26.0648,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,N/A,11,1 11,13,1 13,7 8,1 7 8,N/A,7 11
7 8 12 13,0.00494905,33.4028,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,N/A,N/A,12,13,N/A,7 8,N/A,N/A,N/A
1 7 8 11 12,0.0168812,26.4398,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,N/A,11,12,1 12,N/A,7 8,1 7 8,N/A,7 11
7 8 11 13,0.00560753,32.1759,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,N/A,11,N/A,13,N/A,7 8,N/A,N/A,7 11
7 8 11 12,0.00667563,30.9583,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,N/A,11,12,N/A,N/A,7 8,N/A,N/A,7 11
1 7 8 11 12 13,0.00816179,35.2454,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,N/A,11,12,13,1 13,7 8,1 7 8,N/A,7 11
1 7 8 10,0.0406004,17.2546,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,10,1 10,N/A,N/A,N/A,7 8,1 7 8,7 10,8 10
7 8 10,0.0199814,20.4861,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,10,N/A,N/A,N/A,N/A,7 8,N/A,7 10,8 10
1 7 8 10 13,0.0178612,24.9259,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,10,1 10,N/A,13,1 13,7 8,1 7 8,7 10,8 10
1 7 8 10 12,0.0222092,22.8241,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,10,1 10,12,1 12,N/A,7 8,1 7 8,7 10,8 10
7 8 10 13,0.00632019,31.0741,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,10,N/A,N/A,13,N/A,7 8,N/A,7 10,8 10
7 8 10 12,0.00752404,29.8056,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,10,N/A,12,N/A,N/A,7 8,N/A,7 10,8 10
1 7 8 10 12 13,0.0104533,30.875,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,10,1 10,12,13,1 13,7 8,1 7 8,7 10,8 10
7 8 11 12 13,0.002824,40.9306,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,N/A,11,12,13,N/A,7 8,N/A,N/A,7 11
1 7 8 10 11,0.0216221,23.9583,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,10,11,1 11,N/A,N/A,7 8,1 7 8,7 10,7 11
7 8 10 11,0.0084046,28.7731,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,10,11,N/A,N/A,N/A,7 8,N/A,7 10,7 11
1 7 8 10 11 13,0.0117745,29.6528,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,10,11,1 11,13,1 13,7 8,1 7 8,7 10,7 11
7 8 10 12 13,0.00315393,39.7546,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,10,N/A,12,13,N/A,7 8,N/A,7 10,8 10
1 7 8 10 11 12,0.0126786,30.2269,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,10,11,12,1 12,N/A,7 8,1 7 8,7 10,7 11
7 8 10 11 13,0.00351252,38.6991,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,10,11,N/A,13,N/A,7 8,N/A,7 10,7 11
7 8 10 11 12,0.00418157,37.0787,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,10,11,12,N/A,N/A,7 8,N/A,7 10,7 11
1 7 8 10 11 12 13,0.00735223,37.1204,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,1 8,10,11,12,13,1 13,7 8,1 7 8,7 10,7 11
7 9 10 11 12 13,0.00196533,46.8333,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,N/A,9,10,11,12,13,N/A,N/A,7 9,7 10,7 11
1 7 8 9,0.0362735,17.9907,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,1 9,N/A,N/A,N/A,N/A,7 8,7 9,8 9,1 8 9
7 8 9,0.0227356,19.338,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,N/A,N/A,N/A,N/A,N/A,7 8,7 9,8 9,N/A
1 7 8 9 13,0.0168006,26.1481,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,1 9,N/A,N/A,13,1 13,7 8,7 9,8 9,1 8 9
1 7 8 9 12,0.0210614,24.0833,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,1 9,N/A,12,1 12,N/A,7 8,7 9,8 9,1 8 9
7 8 9 13,0.00708704,29.9074,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,N/A,N/A,N/A,13,N/A,7 8,7 9,8 9,N/A
7 8 9 12,0.00843695,28.6759,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,N/A,N/A,12,N/A,N/A,7 8,7 9,8 9,N/A
1 7 8 9 12 13,0.0099319,33.037,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,1 9,N/A,12,13,1 13,7 8,7 9,8 9,1 8 9
1 7 8 9 11,0.0240675,22.6991,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,1 9,11,1 11,N/A,N/A,7 8,7 9,8 9,7 11
7 8 9 11,0.00955308,27.5463,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,N/A,11,N/A,N/A,N/A,7 8,7 9,8 9,7 11
1 7 8 9 11 13,0.0129533,28.6019,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,1 9,11,1 11,13,1 13,7 8,7 9,8 9,7 11
7 8 9 12 13,0.00349207,38.5602,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,N/A,N/A,12,13,N/A,7 8,7 9,8 9,N/A
1 7 8 9 11 12,0.0139302,29.2037,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,1 9,11,12,1 12,N/A,7 8,7 9,8 9,7 11
7 8 9 11 13,0.0039305,37.3796,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,N/A,11,N/A,13,N/A,7 8,7 9,8 9,7 11
7 8 9 11 12,0.00467917,35.8241,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,N/A,11,12,N/A,N/A,7 8,7 9,8 9,7 11
1 7 8 9 11 12 13,0.00798057,36.1667,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,1 9,11,12,13,1 13,7 8,7 9,8 9,7 11
7 8 10 11 12 13,0.00217443,45.9537,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,N/A,10,11,12,13,N/A,7 8,N/A,7 10,7 11
1 7 8 9 10,0.0217547,24.088,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,1 10,N/A,N/A,N/A,7 8,7 9,7 10,8 10
7 8 9 10,0.0104819,26.6713,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,N/A,N/A,N/A,N/A,7 8,7 9,7 10,8 10
1 7 8 9 10 13,0.0121654,30.4583,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,1 10,N/A,13,1 13,7 8,7 9,8 9,8 10
1 7 8 9 10 12,0.0151171,28.1157,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,1 10,12,1 12,N/A,7 8,7 9,8 9,8 10
7 8 9 10 13,0.00426044,36.5046,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,N/A,N/A,13,N/A,7 8,7 9,7 10,8 10
7 8 9 10 12,0.00507195,34.9491,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,N/A,12,N/A,N/A,7 8,7 9,7 10,8 10
1 7 8 9 10 12 13,0.00859251,34.838,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,1 10,12,13,1 13,7 8,7 9,8 9,8 10
7 8 9 11 12 13,0.00240215,44.5648,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,N/A,11,12,13,N/A,7 8,7 9,8 9,7 11
1 7 8 9 10 11,0.0145686,29.7269,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,11,1 11,N/A,N/A,7 8,7 9,7 10,8 10
7 8 9 10 11,0.00560422,33.8889,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,11,N/A,N/A,N/A,7 8,7 9,7 10,7 11
1 7 8 9 10 11 13,0.00958183,33.4259,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,11,1 11,13,1 13,7 8,7 9,7 10,8 10
7 8 9 10 12 13,0.00258223,43.6898,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,N/A,12,13,N/A,7 8,7 9,7 10,8 10
1 7 8 9 10 11 12,0.0102975,34.8472,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,11,12,1 12,N/A,7 8,7 9,7 10,8 10
7 8 9 10 11 13,0.00284959,42.6019,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,11,N/A,13,N/A,7 8,7 9,7 10,7 11
7 8 9 10 11 12,0.00339237,40.9861,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,11,12,N/A,N/A,7 8,7 9,7 10,7 11
1 7 8 9 10 11 12 13,0.0069773,39.7546,Yes,N/A,N/A,N/A,N/A,N/A,N/A,7,8,9,10,11,12,13,1 13,7 8,7 9,7 10,8 10
1 6,0.0771605,6.18981,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,0.0462963,5.72222,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 6 13,0.0214335,16.5556,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,N/A,N/A,N/A,13,1 13,N/A,N/A,N/A,N/A
1 6 12,0.0276349,15.0046,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,N/A,N/A,12,1 12,N/A,N/A,N/A,N/A,6 12
6 13,0.00900206,17.2685,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,N/A,N/A,N/A,N/A
6 12,0.0153464,16.0417,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,12,N/A,N/A,N/A,N/A,N/A,6 12
1 6 12 13,0.00954802,26.0139,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,N/A,N/A,12,13,1 13,N/A,N/A,N/A,6 12
1 6 11,0.0369513,13.6204,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,N/A,11,1 11,N/A,N/A,N/A,N/A,6 11,1 6 11
6 11,0.025463,14.8935,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,11,N/A,N/A,N/A,N/A,N/A,6 11,N/A
1 6 11 13,0.0144426,22.838,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,N/A,11,1 11,13,1 13,N/A,N/A,6 11,1 6 11
6 12 13,0.00402592,27.3657,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,12,13,N/A,N/A,N/A,N/A,6 12
1 6 11 12,0.0164353,22.9537,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,N/A,11,12,1 12,N/A,N/A,N/A,6 11,6 12
6 11 13,0.00607639,26.0926,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,11,N/A,13,N/A,N/A,N/A,6 11,N/A
6 11 12,0.0083912,24.8194,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,11,12,N/A,N/A,N/A,N/A,6 11,6 12
1 6 11 12 13,0.00693092,33.1111,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,N/A,11,12,13,1 13,N/A,N/A,6 11,6 12
1 6 10,0.0493827,12.375,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,1 10,N/A,N/A,N/A,N/A,6 10,1 6 10,N/A
6 10,0.0393519,13.8102,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,10,N/A,N/A,N/A,N/A,N/A,6 10,N/A,N/A
1 6 10 13,0.0188722,21.6528,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,1 10,N/A,13,1 13,N/A,6 10,1 6 10,N/A
1 6 10 12,0.0251307,19.8472,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,1 10,12,1 12,N/A,N/A,6 10,1 6 10,6 12
6 10 13,0.00877701,25.0278,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,10,N/A,N/A,13,N/A,N/A,6 10,N/A,N/A
6 10 12,0.0116062,23.7083,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,10,N/A,12,N/A,N/A,N/A,6 10,N/A,6 12
1 6 10 12 13,0.00995287,29.5093,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,1 10,12,13,1 13,N/A,6 10,1 6 10,6 12
6 11 12 13,0.00283815,35.5741,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,11,12,13,N/A,N/A,N/A,6 11,6 12
1 6 10 11,0.0262185,20.2176,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,11,1 11,N/A,N/A,N/A,6 10,6 11,1 6 11
6 10 11,0.0147569,22.3981,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,10,11,N/A,N/A,N/A,N/A,6 10,6 11,N/A
1 6 10 11 13,0.0123278,28.2593,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,11,1 11,13,1 13,N/A,6 10,6 11,1 6 11
6 10 12 13,0.00377586,34.4398,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,10,N/A,12,13,N/A,N/A,6 10,N/A,6 12
1 6 10 11 12,0.013626,28.4861,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,11,12,1 12,N/A,N/A,6 10,6 11,6 12
6 10 11 13,0.00472608,33.2361,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,10,11,N/A,13,N/A,N/A,6 10,6 11,N/A
6 10 11 12,0.00606031,31.6528,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,10,11,12,N/A,N/A,N/A,6 10,6 11,6 12
1 6 10 11 12 13,0.00679878,37.5833,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,N/A,10,11,12,13,1 13,N/A,6 10,6 11,6 12
1 6 9,0.0649291,11.2407,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,1 9,N/A,N/A,N/A,N/A,6 9,1 6 9,N/A,N/A
6 9,0.057013,12.7778,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,N/A,N/A,N/A,N/A,N/A,6 9,N/A,N/A,N/A
1 6 9 13,0.0241496,20.4815,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,1 9,N/A,N/A,13,1 13,6 9,1 6 9,N/A,N/A
1 6 9 12,0.0319005,18.7454,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,1 9,N/A,12,1 12,N/A,6 9,1 6 9,N/A,6 12
6 9 13,0.0121278,23.9676,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,N/A,N/A,N/A,13,N/A,6 9,N/A,N/A,N/A
6 9 12,0.0155095,22.6944,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,N/A,N/A,12,N/A,N/A,6 9,N/A,N/A,6 12
1 6 9 12 13,0.0121709,28.4074,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,1 9,N/A,12,13,1 13,6 9,1 6 9,N/A,6 12
1 6 9 11,0.0394293,17.0185,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,1 9,11,1 11,N/A,N/A,6 9,1 6 9,6 11,1 6 11
6 9 11,0.0188079,21.3935,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,N/A,11,N/A,N/A,N/A,6 9,N/A,6 11,N/A
1 6 9 11 13,0.0171325,24.5324,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,1 9,11,1 11,13,1 13,6 9,1 6 9,6 11,1 6 11
6 9 12 13,0.00488538,33.2917,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,N/A,N/A,12,13,N/A,6 9,N/A,N/A,6 12
1 6 9 11 12,0.0190544,24.7315,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,1 9,11,12,1 12,N/A,6 9,1 6 9,6 11,6 12
6 9 11 13,0.00587634,32.0787,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,N/A,11,N/A,13,N/A,6 9,N/A,6 11,N/A
6 9 11 12,0.00739752,30.6481,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,N/A,11,12,N/A,N/A,6 9,N/A,6 11,6 12
1 6 9 11 12 13,0.00910805,33.0926,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,1 9,11,12,13,1 13,6 9,1 6 9,6 11,6 12
6 10 11 12 13,0.00255215,41.6481,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,10,11,12,13,N/A,N/A,6 10,6 11,6 12
1 6 9 10,0.0376211,17.9259,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,10,1 10,N/A,N/A,N/A,6 9,6 10,1 6 10,N/A
6 9 10,0.0220229,20.2824,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,10,N/A,N/A,N/A,N/A,6 9,6 10,N/A,N/A
1 6 9 10 13,0.0170929,25.6944,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,10,1 10,N/A,13,1 13,6 9,6 10,1 6 10,N/A
1 6 9 10 12,0.0220543,23.5046,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,10,1 10,12,1 12,N/A,6 9,6 10,1 6 10,6 12
6 9 10 13,0.00681406,31,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,10,N/A,N/A,13,N/A,6 9,6 10,N/A,N/A
6 9 10 12,0.00851385,29.5231,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,10,N/A,12,N/A,N/A,6 9,6 10,N/A,6 12
1 6 9 10 12 13,0.0104019,31.8657,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,10,1 10,12,13,1 13,6 9,6 10,1 6 10,6 12
6 9 11 12 13,0.0030577,40.625,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,N/A,11,12,13,N/A,6 9,N/A,6 11,6 12
1 6 9 10 11,0.0219098,24.6157,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,10,11,1 11,N/A,N/A,6 9,6 10,6 11,1 6 11
6 9 10 11,0.00996656,28.3102,Yes,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,9,10,11,N/A,N/A,N/A,6 9,6 10,6 11,N/A
1 6 9 10 11 13,0.0121381,30.5741,Yes,N/A,N/A,N/A,N/A,N/A,6,1 6,N/A,9,10,11,1 11,13,1 13,6 9,6 10,6 11,1 6 11
